NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE22589_SIV_VS_HIV_AND_SIV_INFECTED_DC_UP	GSE22589_SIV_VS_HIV_AND_SIV_INFECTED_DC_UP		199	0.2838994	1.3594484	0.056016598	0.691539	1.0	5955	tags=27%, list=17%, signal=32%	
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION		268	0.32353896	1.3587734	0.06873614	0.69265336	1.0	9067	tags=41%, list=26%, signal=55%	
WP_G_PROTEIN_SIGNALING_PATHWAYS	WP_G_PROTEIN_SIGNALING_PATHWAYS		94	0.29887348	1.3577142	0.09051724	0.69501907	1.0	9420	tags=35%, list=27%, signal=48%	
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN	GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN		197	0.31674343	1.3568716	0.06473214	0.69664	1.0	5658	tags=29%, list=16%, signal=34%	
GSE3920_IFNA_VS_IFNB_TREATED_ENDOTHELIAL_CELL_DN	GSE3920_IFNA_VS_IFNB_TREATED_ENDOTHELIAL_CELL_DN		166	0.29429927	1.3559029	0.11627907	0.6985587	1.0	3631	tags=20%, list=10%, signal=22%	
WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE	WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE		36	0.35589424	1.3549253	0.13358779	0.70071554	1.0	5936	tags=28%, list=17%, signal=33%	
LE_EGR2_TARGETS_UP	LE_EGR2_TARGETS_UP		111	0.39197436	1.3545374	0.2	0.70086086	1.0	8490	tags=42%, list=25%, signal=56%	
WIERENGA_STAT5A_TARGETS_GROUP1	WIERENGA_STAT5A_TARGETS_GROUP1		127	0.31892294	1.3537844	0.11	0.70224154	1.0	9053	tags=38%, list=26%, signal=51%	
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES		33	0.41348568	1.3533998	0.10367171	0.7024241	1.0	9305	tags=52%, list=27%, signal=70%	
GSE25088_CTRL_VS_IL4_STIM_STAT6_KO_MACROPHAGE_UP	GSE25088_CTRL_VS_IL4_STIM_STAT6_KO_MACROPHAGE_UP		193	0.27104613	1.3530774	0.039337475	0.70233864	1.0	5407	tags=24%, list=16%, signal=28%	
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE		18	0.4230407	1.3527873	0.105150215	0.70218235	1.0	5486	tags=33%, list=16%, signal=40%	
HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP	HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP		152	0.3968001	1.3526189	0.22718446	0.701563	1.0	8002	tags=44%, list=23%, signal=57%	
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_UP	GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_UP		198	0.2769636	1.3524618	0.05676856	0.70090115	1.0	4413	tags=24%, list=13%, signal=27%	
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP		82	0.45855471	1.3522013	0.21696253	0.70056164	1.0	8995	tags=48%, list=26%, signal=64%	
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM		124	0.34145507	1.352136	0.13024282	0.6996245	1.0	4916	tags=27%, list=14%, signal=31%	
PETROVA_PROX1_TARGETS_UP	PETROVA_PROX1_TARGETS_UP		25	0.43605223	1.3519372	0.14777328	0.6991542	1.0	8095	tags=52%, list=23%, signal=68%	
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	REACTOME_KERATAN_SULFATE_BIOSYNTHESIS		28	0.4084747	1.3518232	0.14446953	0.6983929	1.0	826	tags=21%, list=2%, signal=22%	
WP_TGFBETA_RECEPTOR_SIGNALLING_IN_SKELETAL_DYSPLASIAS	WP_TGFBETA_RECEPTOR_SIGNALLING_IN_SKELETAL_DYSPLASIAS		61	0.35510445	1.3516572	0.1356674	0.69779015	1.0	10722	tags=43%, list=31%, signal=62%	
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1		31	0.3794192	1.3508962	0.08902691	0.6992796	1.0	3821	tags=26%, list=11%, signal=29%	
GSE43863_NAIVE_VS_TH1_EFF_CD4_TCELL_D6_LCMV_UP	GSE43863_NAIVE_VS_TH1_EFF_CD4_TCELL_D6_LCMV_UP		193	0.28156844	1.3505644	0.113247864	0.6992562	1.0	6471	tags=26%, list=19%, signal=32%	
GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN	GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN		197	0.31827223	1.3495084	0.14574899	0.7016954	1.0	8082	tags=35%, list=23%, signal=45%	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN		150	0.34960678	1.3484172	0.1244898	0.70423526	1.0	6161	tags=33%, list=18%, signal=40%	
GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN	GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN		200	0.28798145	1.3481703	0.09698276	0.7039061	1.0	6179	tags=25%, list=18%, signal=30%	
DASU_IL6_SIGNALING_SCAR_DN	DASU_IL6_SIGNALING_SCAR_DN		16	0.49697864	1.3480101	0.17419355	0.70332116	1.0	6099	tags=56%, list=18%, signal=68%	
ISSAEVA_MLL2_TARGETS	ISSAEVA_MLL2_TARGETS		61	0.3709671	1.3475233	0.10430839	0.7037798	1.0	6215	tags=34%, list=18%, signal=42%	
LEE_LIVER_CANCER_DENA_UP	LEE_LIVER_CANCER_DENA_UP		60	0.35852373	1.3470118	0.08829569	0.7043458	1.0	7266	tags=33%, list=21%, signal=42%	
GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP	GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP		196	0.31704223	1.3462782	0.123931624	0.7057454	1.0	6487	tags=31%, list=19%, signal=38%	
NABA_ECM_AFFILIATED	NABA_ECM_AFFILIATED		169	0.3453683	1.3462191	0.07592191	0.70477146	1.0	6339	tags=37%, list=18%, signal=45%	
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR	ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR		84	0.47515297	1.3461459	0.24131274	0.70387095	1.0	8997	tags=49%, list=26%, signal=66%	
IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM	IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM		24	0.4440432	1.3460582	0.17054264	0.70298034	1.0	9037	tags=50%, list=26%, signal=68%	
MEISSNER_NPC_HCP_WITH_H3K27ME3	MEISSNER_NPC_HCP_WITH_H3K27ME3		78	0.35198316	1.3459194	0.09565217	0.7022832	1.0	6699	tags=37%, list=19%, signal=46%	
HALMOS_CEBPA_TARGETS_UP	HALMOS_CEBPA_TARGETS_UP		48	0.37810633	1.3456271	0.13701431	0.70213836	1.0	6345	tags=33%, list=18%, signal=41%	
WP_GPCRS_OTHER	WP_GPCRS_OTHER		92	0.32537052	1.3448458	0.0620985	0.70367664	1.0	4733	tags=28%, list=14%, signal=33%	
BURTON_ADIPOGENESIS_PEAK_AT_24HR	BURTON_ADIPOGENESIS_PEAK_AT_24HR		46	0.45921546	1.3436393	0.1845238	0.7067461	1.0	5913	tags=41%, list=17%, signal=50%	
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION		23	0.36331415	1.3430148	0.08874459	0.7076697	1.0	4973	tags=30%, list=14%, signal=36%	
GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_6H_DN	GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_6H_DN		200	0.29982257	1.3428464	0.14822547	0.7070756	1.0	9281	tags=36%, list=27%, signal=48%	
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING	REACTOME_FRS_MEDIATED_FGFR1_SIGNALING		23	0.4087496	1.3426739	0.09109731	0.7065196	1.0	3821	tags=30%, list=11%, signal=34%	
WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING	WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING		27	0.41501218	1.3413846	0.15384616	0.7098392	1.0	2161	tags=22%, list=6%, signal=24%	
GSE7852_LN_VS_FAT_TCONV_DN	GSE7852_LN_VS_FAT_TCONV_DN		200	0.29282522	1.3413166	0.12552302	0.70892286	1.0	6497	tags=26%, list=19%, signal=32%	
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_UP	MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_UP		27	0.45280173	1.3410839	0.16521738	0.7085921	1.0	8673	tags=48%, list=25%, signal=64%	
LANDIS_ERBB2_BREAST_TUMORS_65_DN	LANDIS_ERBB2_BREAST_TUMORS_65_DN		39	0.39657256	1.3407838	0.13090129	0.7084811	1.0	2328	tags=23%, list=7%, signal=25%	
GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_UP	GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_UP		199	0.34779376	1.3403593	0.20355731	0.7088549	1.0	8066	tags=36%, list=23%, signal=46%	
GOUYER_TATI_TARGETS_DN	GOUYER_TATI_TARGETS_DN		17	0.5014502	1.3403046	0.17773019	0.70788676	1.0	9239	tags=53%, list=27%, signal=72%	
BLUM_RESPONSE_TO_SALIRASIB_DN	BLUM_RESPONSE_TO_SALIRASIB_DN		341	0.341561	1.3391657	0.20392157	0.7106096	1.0	7312	tags=33%, list=21%, signal=42%	
CHEN_NEUROBLASTOMA_COPY_NUMBER_GAINS	CHEN_NEUROBLASTOMA_COPY_NUMBER_GAINS		49	0.3301022	1.3391275	0.112474434	0.7095764	1.0	2483	tags=18%, list=7%, signal=20%	
GSE24210_IL35_TREATED_VS_RESTING_TREG_UP	GSE24210_IL35_TREATED_VS_RESTING_TREG_UP		199	0.27889967	1.339115	0.05319149	0.70848835	1.0	3614	tags=20%, list=10%, signal=22%	
WP_ENDOCHONDRAL_OSSIFICATION	WP_ENDOCHONDRAL_OSSIFICATION		64	0.35434407	1.3388245	0.14004377	0.70838726	1.0	9454	tags=41%, list=27%, signal=56%	
WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS	WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS		64	0.35434407	1.3388245	0.14004377	0.7072592	1.0	9454	tags=41%, list=27%, signal=56%	
NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP	NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP		282	0.31668374	1.3387738	0.15587045	0.7062637	1.0	7006	tags=29%, list=20%, signal=36%	
WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN	WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN		198	0.31450227	1.3376127	0.15102041	0.7089895	1.0	6390	tags=27%, list=18%, signal=33%	
QI_PLASMACYTOMA_DN	QI_PLASMACYTOMA_DN		98	0.335677	1.3370438	0.14623655	0.7098197	1.0	3172	tags=22%, list=9%, signal=25%	
GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_DN	GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_DN		200	0.32038337	1.3364872	0.15057915	0.71053547	1.0	6264	tags=29%, list=18%, signal=36%	
REACTOME_PI_3K_CASCADE_FGFR1	REACTOME_PI_3K_CASCADE_FGFR1		21	0.41510963	1.3359925	0.087576374	0.7110803	1.0	3821	tags=33%, list=11%, signal=37%	
TSUNODA_CISPLATIN_RESISTANCE_UP	TSUNODA_CISPLATIN_RESISTANCE_UP		15	0.49237984	1.3356746	0.1741683	0.7110248	1.0	6099	tags=47%, list=18%, signal=57%	
LINDGREN_BLADDER_CANCER_CLUSTER_1_DN	LINDGREN_BLADDER_CANCER_CLUSTER_1_DN		377	0.303262	1.3353201	0.14949495	0.71116906	1.0	7266	tags=30%, list=21%, signal=38%	
AMIT_EGF_RESPONSE_240_MCF10A	AMIT_EGF_RESPONSE_240_MCF10A		21	0.4389473	1.3351667	0.15625	0.7105244	1.0	5182	tags=33%, list=15%, signal=39%	
REACTOME_ANCHORING_FIBRIL_FORMATION	REACTOME_ANCHORING_FIBRIL_FORMATION		15	0.58578736	1.3345075	0.16775599	0.7117505	1.0	3172	tags=40%, list=9%, signal=44%	
GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP	GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP		199	0.27929324	1.3343263	0.09677419	0.71123105	1.0	6368	tags=27%, list=18%, signal=32%	
WP_GASTRIC_CANCER_NETWORK_2	WP_GASTRIC_CANCER_NETWORK_2		31	0.3996996	1.3342102	0.1515748	0.7105043	1.0	5512	tags=35%, list=16%, signal=42%	
WU_ALZHEIMER_DISEASE_DN	WU_ALZHEIMER_DISEASE_DN		18	0.41251373	1.3334367	0.12398374	0.7120421	1.0	5610	tags=33%, list=16%, signal=40%	
MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_DN	MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_DN		20	0.46582896	1.3330845	0.14439656	0.7121371	1.0	6099	tags=45%, list=18%, signal=55%	
WP_SMALL_LIGAND_GPCRS	WP_SMALL_LIGAND_GPCRS		19	0.47470453	1.3330545	0.18979591	0.71109414	1.0	5033	tags=42%, list=15%, signal=49%	
CAHOY_NEURONAL	CAHOY_NEURONAL		98	0.32875445	1.3327651	0.0754717	0.710975	1.0	6688	tags=34%, list=19%, signal=42%	
KIM_WT1_TARGETS_12HR_UP	KIM_WT1_TARGETS_12HR_UP		166	0.29701838	1.332204	0.13577586	0.7118599	1.0	10067	tags=44%, list=29%, signal=62%	
JAATINEN_HEMATOPOIETIC_STEM_CELL_UP	JAATINEN_HEMATOPOIETIC_STEM_CELL_UP		321	0.26762924	1.331791	0.095918365	0.7121689	1.0	5024	tags=22%, list=15%, signal=26%	
MATZUK_EMBRYONIC_GERM_CELL	MATZUK_EMBRYONIC_GERM_CELL		19	0.4421112	1.3317167	0.16313559	0.71134704	1.0	7682	tags=37%, list=22%, signal=47%	
XU_GH1_EXOGENOUS_TARGETS_UP	XU_GH1_EXOGENOUS_TARGETS_UP		54	0.3570731	1.3312963	0.10526316	0.71170384	1.0	8851	tags=44%, list=26%, signal=60%	
OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_DN	OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_DN		35	0.3688061	1.3312823	0.075593956	0.710661	1.0	6342	tags=40%, list=18%, signal=49%	
KRASNOSELSKAYA_ILF3_TARGETS_UP	KRASNOSELSKAYA_ILF3_TARGETS_UP		40	0.3915628	1.3309956	0.14549181	0.7105536	1.0	6120	tags=30%, list=18%, signal=36%	
LA_MEN1_TARGETS	LA_MEN1_TARGETS		25	0.398847	1.3304327	0.119825706	0.71130323	1.0	4633	tags=36%, list=13%, signal=42%	
GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_DN	GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_DN		122	0.31021643	1.3303485	0.06382979	0.7104909	1.0	5946	tags=30%, list=17%, signal=36%	
WESTON_VEGFA_TARGETS_3HR	WESTON_VEGFA_TARGETS_3HR		65	0.34761515	1.3303416	0.11691023	0.70942307	1.0	4251	tags=23%, list=12%, signal=26%	
PTEN_DN.V1_UP	PTEN_DN.V1_UP		180	0.3038938	1.330155	0.067510545	0.70897996	1.0	6490	tags=33%, list=19%, signal=40%	
SHIPP_DLBCL_CURED_VS_FATAL_UP	SHIPP_DLBCL_CURED_VS_FATAL_UP		39	0.39235097	1.3295981	0.091880344	0.7097024	1.0	7118	tags=41%, list=21%, signal=52%	
ALONSO_METASTASIS_DN	ALONSO_METASTASIS_DN		26	0.3837305	1.3290986	0.113871634	0.7102393	1.0	6876	tags=38%, list=20%, signal=48%	
GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_DN	GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_DN		200	0.3109405	1.3282709	0.15478615	0.7119796	1.0	10346	tags=39%, list=30%, signal=55%	
GSE14386_UNTREATED_VS_IFNA_TREATED_ACT_PBMC_MS_PATIENT_UP	GSE14386_UNTREATED_VS_IFNA_TREATED_ACT_PBMC_MS_PATIENT_UP		142	0.3116899	1.3281232	0.085339166	0.7113591	1.0	3832	tags=25%, list=11%, signal=28%	
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION	REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION		23	0.44296056	1.3279214	0.17832957	0.7109432	1.0	5570	tags=43%, list=16%, signal=52%	
HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_DN	HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_DN		64	0.40553153	1.3277525	0.17276423	0.71045583	1.0	5841	tags=36%, list=17%, signal=43%	
TING_SILENCED_BY_DICER	TING_SILENCED_BY_DICER		30	0.3761392	1.3273027	0.12877263	0.7109485	1.0	6669	tags=40%, list=19%, signal=50%	
WIERENGA_STAT5A_TARGETS_GROUP2	WIERENGA_STAT5A_TARGETS_GROUP2		54	0.3841791	1.3271141	0.1496063	0.710487	1.0	7112	tags=37%, list=21%, signal=47%	
REACTOME_RHO_GTPASES_ACTIVATE_CIT	REACTOME_RHO_GTPASES_ACTIVATE_CIT		19	0.4263856	1.3264049	0.16075157	0.71172374	1.0	14421	tags=74%, list=42%, signal=126%	
CHENG_IMPRINTED_BY_ESTRADIOL	CHENG_IMPRINTED_BY_ESTRADIOL		109	0.30156213	1.3245442	0.11677282	0.717169	1.0	5671	tags=26%, list=16%, signal=31%	
KONDO_PROSTATE_CANCER_HCP_WITH_H3K27ME3	KONDO_PROSTATE_CANCER_HCP_WITH_H3K27ME3		95	0.29173177	1.3240163	0.07110092	0.7177734	1.0	5741	tags=27%, list=17%, signal=33%	
OKAWA_NEUROBLASTOMA_1P36_31_DELETION	OKAWA_NEUROBLASTOMA_1P36_31_DELETION		22	0.46058738	1.3239915	0.17659575	0.7167838	1.0	10358	tags=64%, list=30%, signal=91%	
WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS		17	0.48053864	1.3229958	0.2	0.71907306	1.0	9446	tags=47%, list=27%, signal=65%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN		144	0.3105508	1.3223903	0.17204301	0.7200981	1.0	6531	tags=31%, list=19%, signal=38%	
BROWNE_HCMV_INFECTION_48HR_DN	BROWNE_HCMV_INFECTION_48HR_DN		481	0.26654792	1.3220584	0.10454545	0.72018135	1.0	5622	tags=24%, list=16%, signal=29%	
WHITFIELD_CELL_CYCLE_G2_M	WHITFIELD_CELL_CYCLE_G2_M		198	0.30689636	1.3220323	0.17681728	0.7191935	1.0	7932	tags=33%, list=23%, signal=42%	
CHANG_IMMORTALIZED_BY_HPV31_UP	CHANG_IMMORTALIZED_BY_HPV31_UP		72	0.3050495	1.3206142	0.096359745	0.7230132	1.0	6350	tags=32%, list=18%, signal=39%	
CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP	CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP		20	0.47051173	1.3205299	0.18016194	0.7222302	1.0	9430	tags=65%, list=27%, signal=89%	
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_ADULT_DN	GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_ADULT_DN		200	0.28991124	1.3201231	0.11023622	0.72250336	1.0	6038	tags=27%, list=17%, signal=33%	
GSE38304_MYC_NEG_VS_POS_GC_BCELL_UP	GSE38304_MYC_NEG_VS_POS_GC_BCELL_UP		200	0.27301374	1.3195815	0.114	0.72320783	1.0	8087	tags=29%, list=23%, signal=38%	
GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG2_AND_FOXP3_TRASDUCED_UP	GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG2_AND_FOXP3_TRASDUCED_UP		144	0.28270233	1.3193139	0.10412148	0.72303855	1.0	5870	tags=26%, list=17%, signal=32%	
GSE3039_NKT_CELL_VS_B2_BCELL_DN	GSE3039_NKT_CELL_VS_B2_BCELL_DN		200	0.28829497	1.3181468	0.10920771	0.7259616	1.0	5115	tags=25%, list=15%, signal=29%	
SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP	SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP		75	0.37989986	1.3180996	0.19341564	0.7250573	1.0	5261	tags=29%, list=15%, signal=35%	
SUZUKI_AMPLIFIED_IN_ORAL_CANCER	SUZUKI_AMPLIFIED_IN_ORAL_CANCER		17	0.44697243	1.3178277	0.14874142	0.72490895	1.0	3237	tags=29%, list=9%, signal=32%	
ROZANOV_MMP14_TARGETS_UP	ROZANOV_MMP14_TARGETS_UP		267	0.2796022	1.3175546	0.12033195	0.7247751	1.0	6522	tags=28%, list=19%, signal=34%	
GSE22935_WT_VS_MYD88_KO_MACROPHAGE_48H_MBOVIS_BCG_STIM_DN	GSE22935_WT_VS_MYD88_KO_MACROPHAGE_48H_MBOVIS_BCG_STIM_DN		200	0.2891128	1.3174553	0.13646056	0.7240656	1.0	5334	tags=24%, list=15%, signal=28%	
LEIN_CEREBELLUM_MARKERS	LEIN_CEREBELLUM_MARKERS		86	0.3017496	1.3170828	0.0995671	0.72423095	1.0	6342	tags=31%, list=18%, signal=38%	
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2		18	0.4463785	1.3170352	0.11983471	0.72332877	1.0	3821	tags=39%, list=11%, signal=44%	
WANG_METASTASIS_OF_BREAST_CANCER_ESR1_UP	WANG_METASTASIS_OF_BREAST_CANCER_ESR1_UP		22	0.4315491	1.3169801	0.1875	0.7224465	1.0	7899	tags=41%, list=23%, signal=53%	
FAELT_B_CLL_WITH_VH_REARRANGEMENTS_UP	FAELT_B_CLL_WITH_VH_REARRANGEMENTS_UP		48	0.3060296	1.3168303	0.10330579	0.7218829	1.0	6183	tags=27%, list=18%, signal=33%	
ESC_V6.5_UP_EARLY.V1_DN	ESC_V6.5_UP_EARLY.V1_DN		160	0.33532447	1.3166181	0.108510636	0.72149444	1.0	6847	tags=35%, list=20%, signal=43%	
GSE40274_CTRL_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_CTRL_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		159	0.29233825	1.316313	0.084886126	0.7214567	1.0	4059	tags=20%, list=12%, signal=23%	
GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_DN	GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_DN		195	0.30234325	1.3158647	0.11181434	0.7219113	1.0	7312	tags=36%, list=21%, signal=45%	
ISHIDA_E2F_TARGETS	ISHIDA_E2F_TARGETS		52	0.4896975	1.3156573	0.24324325	0.7215562	1.0	7292	tags=54%, list=21%, signal=68%	
KOHOUTEK_CCNT2_TARGETS	KOHOUTEK_CCNT2_TARGETS		56	0.33408692	1.314795	0.11464968	0.7234143	1.0	3861	tags=23%, list=11%, signal=26%	
WP_GPCRS_CLASS_A_RHODOPSINLIKE	WP_GPCRS_CLASS_A_RHODOPSINLIKE		249	0.31102842	1.3147932	0.12553191	0.7223755	1.0	9067	tags=39%, list=26%, signal=52%	
GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_UP	GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_UP		199	0.28731173	1.3138336	0.11336032	0.7245384	1.0	8664	tags=34%, list=25%, signal=45%	
GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN	GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN		200	0.33008382	1.3137244	0.20582524	0.7238521	1.0	7229	tags=35%, list=21%, signal=43%	
KEGG_MELANOMA	KEGG_MELANOMA		71	0.31008214	1.3128034	0.12227074	0.7258947	1.0	4786	tags=25%, list=14%, signal=29%	
BIOCARTA_VEGF_PATHWAY	BIOCARTA_VEGF_PATHWAY		27	0.37278825	1.3126667	0.15120968	0.72530687	1.0	9492	tags=41%, list=27%, signal=56%	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_DN	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_DN		55	0.40089422	1.3126643	0.20517929	0.7242696	1.0	9116	tags=38%, list=26%, signal=52%	
KARAKAS_TGFB1_SIGNALING	KARAKAS_TGFB1_SIGNALING		18	0.4315041	1.3119993	0.15319149	0.72544605	1.0	3013	tags=28%, list=9%, signal=30%	
ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN	ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN		118	0.3049397	1.3119761	0.13215859	0.72447777	1.0	4642	tags=25%, list=13%, signal=28%	
GSE45365_BCELL_VS_CD8_TCELL_DN	GSE45365_BCELL_VS_CD8_TCELL_DN		184	0.28501815	1.3114892	0.05856833	0.72503173	1.0	4813	tags=23%, list=14%, signal=27%	
GSE23505_IL6_IL1_VS_IL6_IL1_IL23_TREATED_CD4_TCELL_UP	GSE23505_IL6_IL1_VS_IL6_IL1_IL23_TREATED_CD4_TCELL_UP		200	0.28499344	1.3113887	0.15863454	0.724344	1.0	6478	tags=28%, list=19%, signal=34%	
BUFFA_HYPOXIA_METAGENE	BUFFA_HYPOXIA_METAGENE		50	0.4549077	1.3109483	0.23481782	0.7248643	1.0	10012	tags=50%, list=29%, signal=70%	
MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3		142	0.32506585	1.3105155	0.11157895	0.7252808	1.0	8308	tags=43%, list=24%, signal=56%	
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS		27	0.36860332	1.3102415	0.15517241	0.72517633	1.0	5266	tags=22%, list=15%, signal=26%	
BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP	BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP		59	0.3524637	1.3098298	0.14660831	0.7254845	1.0	8085	tags=44%, list=23%, signal=57%	
